X,Y
0.98731,-2.4302
1.2495,-2.2962
1.5424,-2.1466
1.8661,-1.9811
2.2205,-1.8006
2.6057,-1.6056
3.0216,-1.3968
3.4682,-1.1741
3.9454,-0.93896
4.4532,-0.69416
4.9916,-0.44184
5.5606,-0.1802
6.1601,0.083985
6.79,0.34766
7.4505,0.61407
8.1413,0.87429
8.8625,1.1278
9.614,1.3751
10.396,1.6087
11.208,1.8346
12.05,2.0448
12.922,2.2432
13.825,2.4271
14.757,2.5974
15.719,2.7544
16.711,2.8981
17.733,3.0298
18.785,3.1497
19.867,3.2582
20.978,3.3573
22.119,3.4448
23.289,3.527
24.489,3.5988
25.718,3.6664
26.976,3.7262
28.263,3.7801
29.58,3.8301
30.926,3.8736
32.3,3.914
33.704,3.9502
35.136,3.9818
36.597,4.0117
38.086,4.0381
39.604,4.0611
41.151,4.0832
42.726,4.1027
44.329,4.1198
45.96,4.136
47.619,4.1507
49.306,4.1636
51.021,4.1755
52.764,4.1869
54.534,4.1969
56.332,4.2059
58.157,4.2147
60.01,4.2228
61.889,4.2301
63.796,4.2368
65.729,4.2435
67.69,4.2497
69.677,4.2554
71.69,4.2606
73.731,4.2657
75.797,4.2705
77.89,4.275
80.008,4.2792
82.153,4.283
84.323,4.287
86.519,4.2906
88.741,4.294
90.988,4.2971
93.26,4.3
95.557,4.303
97.879,4.3059
100.23,4.3085
102.6,4.311
104.99,4.3134
107.42,4.3157
109.86,4.3179
112.33,4.3201
114.82,4.322
117.34,4.3238
119.88,4.3256
122.44,4.3272
125.03,4.3289
127.64,4.3305
130.27,4.3319
132.93,4.3332
135.61,4.3344
138.31,4.3355
141.03,4.3365
143.78,4.3376
146.55,4.3385
149.34,4.3394
152.15,4.3402
154.98,4.341
157.83,4.3418
160.71,4.3426
163.61,4.3436
166.52,4.3446
169.46,4.3457
172.42,4.3468
175.4,4.3478
178.39,4.3488
181.41,4.3497
184.45,4.3506
187.51,4.3514
190.58,4.3523
193.68,4.353
196.79,4.3538
199.93,4.3546
203.08,4.3553
206.25,4.356
209.44,4.3566
212.64,4.3573
215.87,4.3579
219.11,4.3586
222.37,4.3592
225.64,4.3598
228.94,4.3605
232.25,4.3611
235.57,4.3618
238.91,4.3625
242.27,4.3631
245.65,4.3637
249.04,4.3643
252.44,4.3648
255.87,4.3653
259.3,4.3658
262.75,4.3663
266.22,4.3669
269.7,4.3675
273.19,4.3682
276.7,4.3689
280.22,4.3696
283.76,4.3702
287.31,4.3709
290.87,4.3715
294.44,4.372
298.03,4.3724
301.63,4.3728
305.25,4.3731
308.87,4.3734
312.51,4.3738
316.15,4.3741
319.81,4.3745
323.48,4.3748
327.17,4.3752
330.86,4.3756
334.56,4.376
338.27,4.3763
342,4.3767
345.73,4.3771
349.47,4.3774
353.22,4.3778
356.98,4.3782
360.75,4.3787
364.53,4.3793
368.32,4.3799
372.11,4.3807
375.91,4.3815
379.72,4.3825
383.54,4.3837
387.37,4.3849
391.2,4.3862
395.04,4.3876
398.88,4.3889
402.73,4.3904
406.59,4.3918
410.45,4.3932
414.32,4.3946
418.19,4.396
422.07,4.3974
425.96,4.3989
429.84,4.4004
433.74,4.4019
437.63,4.4036
441.53,4.4052
445.44,4.4068
449.35,4.4084
453.26,4.4101
